** CONVERTED FROM /Volumes/Voss_Lab/ECOG/ECoG/locationspace/ecog.eye/ec1054c.edf using edfapi 4.0 MacOS X Jul  7 2014 on Wed Jun 21 14:43:52 2017
** DATE: Thu Jun 22 01:57:21 2017
** TYPE: EDF_FILE BINARY EVENT SAMPLE TAGGED
** VERSION: EYELINK II 1
** SOURCE: EYELINK CL
** DATE: Thu Jun 15 10:54:06 2017
** TYPE: EDF_FILE BINARY EVENT SAMPLE TAGGED
** VERSION: EYELINK II 1
** SOURCE: EYELINK CL
** EYELINK II CL v5.09 Nov 17 2015
** CAMERA: Eyelink GL Version 1.2 Sensor=AH7
** SERIAL NUMBER: CLG-BDB37
** CAMERA_CONFIG: BDB37200.SCD
** REPARSED: EYELINK 1.10 (16/2/96)
**

MSG	4451450 RECCFG CR 500 2 1 R
MSG	4451450 ELCLCFG ARTABLER
MSG	4451450 GAZE_COORDS 0.00 0.00 1919.00 1079.00
MSG	4451450 THRESHOLDS R 100 224
MSG	4451450 ELCL_WINDOW_SIZES 176 176 224 224
MSG	4451450 CAMERA_LENS_FOCAL_LENGTH 17.00 
MSG	4451450 PUPIL_DATA_TYPE RAW_AUTOSLIP
MSG	4451450 ELCL_PROC ELLIPSE  (5)
MSG	4451450 ELCL_EFIT_PARAMS 1.01 4.00  0.15 0.05  0.65 0.65  0.00 0.00 0.30
MSG	4451451 !MODE RECORD CR 500 2 1 R
START	4451452 	RIGHT	SAMPLES	EVENTS
PRESCALER	1
VPRESCALER	1
PUPIL	AREA
EVENTS	GAZE	RIGHT	RATE	 500.00	TRACKING	CR	FILTER	2
SAMPLES	GAZE	RIGHT	RATE	 500.00	TRACKING	CR	FILTER	2	INPUT
INPUT	4451452	0
4451452	  811.9	  463.1	  286.0	    0.0	...
4451454	  811.7	  463.1	  286.0	    0.0	...
SFIX R   4451456
4451456	  811.7	  463.0	  286.0	    0.0	...
4451458	  811.7	  462.7	  286.0	    0.0	...
4451460	  812.0	  462.2	  287.0	    0.0	...
4451462	  812.2	  462.0	  287.0	    0.0	...
4451464	  812.0	  461.7	  288.0	    0.0	...
4451466	  811.5	  461.7	  288.0	    0.0	...
4451468	  808.5	  462.2	  289.0	    0.0	...
4451470	  803.2	  463.1	  289.0	    0.0	...
4451472	  797.7	  463.8	  289.0	    0.0	...
4451474	  788.7	  464.7	  289.0	    0.0	...
4451476	  779.5	  465.6	  290.0	    0.0	...
4451478	  770.5	  466.2	  290.0	    0.0	...
4451480	  760.2	  470.3	  290.0	    0.0	...
4451482	  752.5	  474.1	  290.0	    0.0	...
4451484	  745.2	  478.1	  290.0	    0.0	...
4451486	  737.9	  482.2	  290.0	    0.0	...
4451488	  732.7	  486.7	  290.0	    0.0	...
4451490	  727.5	  491.0	  290.0	    0.0	...
4451492	  722.5	  495.2	  291.0	    0.0	...
4451494	  718.4	  496.3	  291.0	    0.0	...
4451496	  714.0	  496.2	  291.0	    0.0	...
4451498	  711.2	  495.8	  291.0	    0.0	...
4451500	  708.5	  495.1	  292.0	    0.0	...
4451502	  707.2	  494.2	  292.0	    0.0	...
4451504	  705.7	  494.2	  292.0	    0.0	...
4451506	  704.2	  494.2	  292.0	    0.0	...
4451508	  703.7	  494.1	  292.0	    0.0	...
4451510	  703.2	  495.0	  291.0	    0.0	...
4451512	  702.9	  495.2	  291.0	    0.0	...
4451514	  702.5	  495.3	  291.0	    0.0	...
4451516	  702.4	  495.6	  290.0	    0.0	...
