,block,cond,duration,end,endloc,event,loc1end,loc1start,loc1x,loc1y,loc2end,loc2start,loc2x,loc2y,loc3end,loc3start,loc3x,loc3y,objonset,recog loc,recog order,refresh order,same/diff,start,startloc,study order,sub,trialend,trialnum,xend,xstart,yend,ystart
0,1,2.0,146,821.0,loc1end,ESACC,17.459095051004176,33.65367736221398,1201.0,155.0,544.624659742836,568.7044663091718,1736.0,164.0,551.9442181960056,553.2342812950043,1461.0,622.0,3081.0,1.0,13.0,2.0,1.0,677.0,loc1start,1.0,ec108,6121.0,1,1191.9,1167.4,140.1,153.1
1,1,2.0,218,1039.0,,EFIX,,7.27804918917148,1201.0,155.0,,536.6033637613539,1736.0,164.0,,529.0959931808216,1461.0,622.0,3081.0,1.0,13.0,2.0,1.0,823.0,loc1start,1.0,ec108,6121.0,1,,1199.4,,162.1
2,1,2.0,146,1185.0,loc1end,ESACC,25.569122002915957,17.098830369355767,1201.0,155.0,539.7908669105101,551.9371069243308,1736.0,164.0,558.4773764442031,540.685648043297,1461.0,622.0,3081.0,1.0,13.0,2.0,1.0,1041.0,loc1start,1.0,ec108,6121.0,1,1197.3,1184.1,129.7,157.6
3,1,2.0,674,1859.0,,EFIX,,5.977457653551358,1201.0,155.0,,537.0012383598383,1736.0,164.0,,540.3559289949542,1461.0,622.0,3081.0,1.0,13.0,2.0,1.0,1187.0,loc1start,1.0,ec108,6121.0,1,,1199.2,,149.3
4,1,2.0,12,1871.0,loc1end,ESACC,46.1299252112985,24.648935068274213,1201.0,155.0,576.4288073994913,544.5469401254587,1736.0,164.0,573.9194804151537,558.8774194758632,1461.0,622.0,3081.0,1.0,13.0,2.0,1.0,1861.0,loc1start,1.0,ec108,6121.0,1,1160.4,1192.4,133.1,131.9
5,1,2.0,222,2093.0,,EFIX,,56.356720983392876,1201.0,155.0,,587.6288624633748,1736.0,164.0,,580.1171261047203,1461.0,622.0,3081.0,1.0,13.0,2.0,1.0,1873.0,loc1start,1.0,ec108,6121.0,1,,1149.2,,132.8
6,1,2.0,168,2261.0,loc1end,ESACC,23.145841959194282,73.40640299047496,1201.0,155.0,523.8197495322222,601.4606387786321,1736.0,164.0,511.3530385164442,597.3790254101663,1461.0,622.0,3081.0,1.0,13.0,2.0,1.0,2095.0,loc1start,1.0,ec108,6121.0,1,1212.3,1136.1,175.2,120.7
7,1,2.0,268,2529.0,,EFIX,,64.1880051099892,1201.0,155.0,,529.9306558409316,1736.0,164.0,,475.6104498431463,1461.0,622.0,3081.0,1.0,13.0,2.0,1.0,2263.0,loc1start,1.0,ec108,6121.0,1,,1208.9,,218.7
8,1,2.0,16,2545.0,loc1end,ESACC,19.58877229435262,56.729269341319764,1201.0,155.0,517.400154619227,523.1263805238652,1736.0,164.0,518.5444243264023,479.90541776479245,1461.0,622.0,3081.0,1.0,13.0,2.0,1.0,2531.0,loc1start,1.0,ec108,6121.0,1,1218.6,1214.9,163.6,210.0
9,1,2.0,228,2773.0,,EFIX,,20.006249023742555,1201.0,155.0,,515.0701408546219,1736.0,164.0,,524.6162883479697,1461.0,622.0,3081.0,1.0,13.0,2.0,1.0,2547.0,loc1start,1.0,ec108,6121.0,1,,1221.0,,155.5
10,1,2.0,32,2805.0,screen,ESACC,190.24878449020386,16.422241016377715,1201.0,155.0,672.2590274589105,518.8166246372605,1736.0,164.0,500.80774754390535,528.5363658254747,1461.0,622.0,3081.0,1.0,13.0,2.0,1.0,2775.0,loc1start,1.0,ec108,6121.0,1,1077.6,1217.3,299.8,153.0
11,1,2.0,164,2969.0,,EFIX,,230.2028018943297,1201.0,155.0,,697.5447870925566,1736.0,164.0,,491.6009865734609,1461.0,622.0,3081.0,1.0,13.0,2.0,1.0,2807.0,screen,1.0,ec108,6121.0,1,,1060.3,,337.2
12,1,2.0,14,2983.0,screen,ESACC,275.7324065103701,241.25648177821049,1201.0,155.0,745.6221294999231,705.9442541730898,1736.0,164.0,515.8830875304985,491.5887407172788,1461.0,622.0,3081.0,1.0,13.0,2.0,1.0,2971.0,screen,1.0,ec108,6121.0,1,1016.6,1054.0,360.0,346.3
13,1,2.0,78,3061.0,,EFIX,,282.28838091568696,1201.0,155.0,,750.0680835764176,1736.0,164.0,,515.2775271637605,1461.0,622.0,3081.0,1.0,13.0,2.0,1.0,2985.0,screen,1.0,ec108,6121.0,1,,1013.7,,366.2
14,1,2.0,12,114.0,loc1end,ESACC,29.12387336876742,57.60451371203476,113.0,435.0,710.2018023069218,699.026666158023,707.0,851.0,696.9883786692574,668.4980777833247,771.0,128.0,3080.0,1.0,6.0,9.0,1.0,104.0,loc1start,2.0,ec108,6119.0,2,139.8,164.8,423.6,409.8
15,1,2.0,408,522.0,,EFIX,,14.523085071705681,113.0,435.0,,717.5255535519276,707.0,851.0,,711.5835298824727,771.0,128.0,3080.0,1.0,6.0,9.0,1.0,116.0,loc1start,2.0,ec108,6119.0,2,,126.4,,429.4
16,1,2.0,8,530.0,loc1end,ESACC,22.21733557382613,5.900847396772778,113.0,435.0,709.10423070237,720.4171152880809,707.0,851.0,704.8767339045884,720.7093866462404,771.0,128.0,3080.0,1.0,6.0,9.0,1.0,524.0,loc1start,2.0,ec108,6119.0,2,135.0,118.9,431.9,434.9
17,1,2.0,508,1038.0,,EFIX,,26.609208932247476,113.0,435.0,,716.6821122366596,707.0,851.0,,699.93446121762,771.0,128.0,3080.0,1.0,6.0,9.0,1.0,532.0,loc1start,2.0,ec108,6119.0,2,,134.7,,419.6
18,1,2.0,184,1222.0,loc1end,ESACC,72.44121754912739,29.065615424415157,113.0,435.0,741.5449615498712,723.6004491430336,707.0,851.0,672.4468231763758,700.0202925630085,771.0,128.0,3080.0,1.0,6.0,9.0,1.0,1040.0,loc1start,2.0,ec108,6119.0,2,143.3,131.4,369.2,412.5
19,1,2.0,1052,2274.0,,EFIX,,26.62217121122918,113.0,435.0,,725.1462886893926,707.0,851.0,,702.8936903970614,771.0,128.0,3080.0,1.0,6.0,9.0,1.0,1224.0,loc1start,2.0,ec108,6119.0,2,,128.7,,413.5
20,1,2.0,194,2468.0,loc1end,ESACC,42.00880860010196,10.49999999999998,113.0,435.0,737.2464581128892,724.9183747153883,707.0,851.0,697.0695374207655,716.8506469272384,771.0,128.0,3080.0,1.0,6.0,9.0,1.0,2276.0,loc1start,2.0,ec108,6119.0,2,127.3,119.3,395.5,426.6
21,1,2.0,260,2728.0,,EFIX,,13.250283015845381,113.0,435.0,,727.8183633297529,707.0,851.0,,716.1373960351464,771.0,128.0,3080.0,1.0,6.0,9.0,1.0,2470.0,loc1start,2.0,ec108,6119.0,2,,118.4,,422.9
22,1,2.0,20,2748.0,loc1end,ESACC,125.92493795908736,27.22223356008833,113.0,435.0,665.6701059834368,718.2455360111888,707.0,851.0,600.3389792442267,699.7325560526679,771.0,128.0,3080.0,1.0,6.0,9.0,1.0,2730.0,loc1start,2.0,ec108,6119.0,2,229.5,134.1,387.2,417.8
23,1,2.0,188,2936.0,,EFIX,,148.99345623214464,113.0,435.0,,659.0716577125738,707.0,851.0,,577.1901333183026,771.0,128.0,3080.0,1.0,6.0,9.0,1.0,2750.0,loc1start,2.0,ec108,6119.0,2,,249.9,,376.2
24,1,2.0,54,2990.0,screen,ESACC,589.934657398597,161.55658451452854,113.0,435.0,542.3888826294285,661.0404904391258,707.0,851.0,198.49357672227077,564.54860729613,771.0,128.0,3080.0,1.0,6.0,9.0,1.0,2938.0,loc1start,2.0,ec108,6119.0,2,689.3,258.7,308.9,365.2
25,1,2.0,68,3058.0,,EFIX,,603.0807574446394,113.0,435.0,,542.8178331632076,707.0,851.0,,192.74490914159054,771.0,128.0,3080.0,1.0,6.0,9.0,1.0,2992.0,screen,2.0,ec108,6119.0,2,,702.6,,308.2
26,1,1.0,150,864.0,loc1end,ESACC,51.92119027911431,29.15956103922002,1441.0,199.0,643.3745487661134,636.7365860385282,1776.0,722.0,671.9336351158498,649.495712072066,1156.0,750.0,3078.0,3.0,5.0,14.0,3.0,716.0,loc1start,3.0,ec108,6116.0,3,1470.1,1453.8,156.0,172.8
27,1,1.0,418,1282.0,,EFIX,,31.51269585421098,1441.0,199.0,,612.4221174974006,1776.0,722.0,,642.1009655809592,1156.0,750.0,3078.0,3.0,5.0,14.0,3.0,866.0,loc1start,3.0,ec108,6116.0,3,,1471.4,,190.7
28,1,1.0,144,1426.0,loc1end,ESACC,47.4236228055175,24.28600419995023,1441.0,199.0,634.9590537979594,637.5462414601783,1776.0,722.0,666.2469512125365,644.1332237976861,1156.0,750.0,3078.0,3.0,5.0,14.0,3.0,1284.0,loc1start,3.0,ec108,6116.0,3,1473.0,1447.5,164.0,175.6
29,1,1.0,426,1852.0,,EFIX,,31.144823004794787,1441.0,199.0,,610.1547344731498,1776.0,722.0,,640.0231245822293,1156.0,750.0,3078.0,3.0,5.0,14.0,3.0,1428.0,loc1start,3.0,ec108,6116.0,3,,1471.6,,193.2
30,1,1.0,174,2026.0,loc1end,ESACC,58.54271944486342,18.97893569197177,1441.0,199.0,617.1073245392572,638.3737149977276,1776.0,722.0,668.2489431342185,635.9416639912815,1156.0,750.0,3078.0,3.0,5.0,14.0,3.0,1854.0,loc1start,3.0,ec108,6116.0,3,1493.6,1438.4,173.3,180.2
31,1,1.0,404,2430.0,,EFIX,,51.51174623326218,1441.0,199.0,,593.9291708613073,1776.0,722.0,,644.6877228550269,1156.0,750.0,3078.0,3.0,5.0,14.0,3.0,2028.0,loc1start,3.0,ec108,6116.0,3,,1492.5,,200.1
